#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A35B9C
#Date Time: 2022-05-20 16:35:30.029
#Sample rate: 4000Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1.47789 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 20 mV/div Offset: -1.45 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 20 mV/div Offset: -1.45 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-1,1.4761947388860843,1.4721459060764743
-0.99975,1.4761947388860843,1.4724785772854896
-0.9995,1.4765334166081852,1.4724785772854896
-0.99925,1.4765334166081852,1.4728112484945048
-0.999,1.476872094330286,1.4728112484945048
-0.99875,1.476872094330286,1.47314391970352
-0.9985,1.4772107720523868,1.47314391970352
-0.99825,1.4772107720523868,1.4728112484945048
-0.998,1.4775494497744877,1.4734765909125354
-0.99775,1.4775494497744877,1.4734765909125354
-0.9975,1.4775494497744877,1.4738092621215504
-0.99725,1.4778881274965885,1.4738092621215504
-0.997,1.4778881274965885,1.4741419333305656
-0.99675,1.4782268052186893,1.4741419333305656
-0.9965,1.4785654829407902,1.4741419333305656
-0.99625,1.4785654829407902,1.474474604539581
-0.996,1.4785654829407902,1.474474604539581
-0.99575,1.4785654829407902,1.474474604539581
-0.9955,1.4789041606628908,1.4748072757485962
-0.99525,1.4789041606628908,1.4748072757485962
-0.995,1.4789041606628908,1.4748072757485962
-0.99475,1.4792428383849916,1.4751399469576114
-0.9945,1.4792428383849916,1.4751399469576114
-0.99425,1.4792428383849916,1.4751399469576114
-0.994,1.4792428383849916,1.4751399469576114
-0.99375,1.4792428383849916,1.4754726181666267
-0.9935,1.4795815161070924,1.4754726181666267
-0.99325,1.4795815161070924,1.4751399469576114
-0.993,1.4795815161070924,1.4754726181666267
-0.99275,1.4795815161070924,1.4754726181666267
-0.9925,1.4792428383849916,1.4754726181666267
