#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A35B9C
#Date Time: 2022-05-20 16:05:12.692
#Sample rate: 4000Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1.47789 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 20 mV/div Offset: -1.45 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 20 mV/div Offset: -1.45 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-1,1.4839843264944033,1.4851200832280687
-0.99975,1.4839843264944033,1.4851200832280687
-0.9995,1.4839843264944033,1.485452754437084
-0.99925,1.4839843264944033,1.4851200832280687
-0.999,1.4839843264944033,1.4851200832280687
-0.99875,1.4839843264944033,1.4851200832280687
-0.9985,1.4839843264944033,1.4851200832280687
-0.99825,1.4839843264944033,1.4851200832280687
-0.998,1.4836456487723024,1.4847874120190534
-0.99775,1.4836456487723024,1.4847874120190534
-0.9975,1.4836456487723024,1.4847874120190534
-0.99725,1.4839843264944033,1.4847874120190534
-0.997,1.4836456487723024,1.4844547408100381
-0.99675,1.4836456487723024,1.4844547408100381
-0.9965,1.4836456487723024,1.4841220696010229
-0.99625,1.4833069710502016,1.4841220696010229
-0.996,1.4829682933281008,1.4837893983920079
-0.99575,1.482629615606,1.4834567271829926
-0.9955,1.482290937883899,1.4834567271829926
-0.99525,1.4819522601617983,1.4834567271829926
-0.995,1.4816135824396974,1.482791384764962
-0.99475,1.4812749047175966,1.482791384764962
-0.9945,1.4809362269954958,1.4824587135559468
-0.99425,1.480597549273395,1.4821260423469316
-0.994,1.480258871551294,1.4817933711379163
-0.99375,1.4799201938291933,1.481460699928901
-0.9935,1.4792428383849916,1.481460699928901
-0.99325,1.4792428383849916,1.481460699928901
-0.993,1.4789041606628908,1.4807953575108705
-0.99275,1.4785654829407902,1.4807953575108705
-0.9925,1.4782268052186893,1.4807953575108705
-0.99225,1.4778881274965885,1.4807953575108705
-0.992,1.4775494497744877,1.48013001509284
-0.99175,1.4775494497744877,1.48013001509284
-0.9915,1.4772107720523868,1.48013001509284
-0.99125,1.476872094330286,1.4797973438838248
-0.991,1.4765334166081852,1.4797973438838248
-0.99075,1.4765334166081852,1.4797973438838248
-0.9905,1.4765334166081852,1.4797973438838248
-0.99025,1.4765334166081852,1.4797973438838248
-0.99,1.4761947388860843,1.4797973438838248
-0.98975,1.4761947388860843,1.4797973438838248
-0.9895,1.4761947388860843,1.4797973438838248
-0.98925,1.4761947388860843,1.4797973438838248
-0.989,1.4758560611639835,1.4797973438838248
-0.98875,1.4761947388860843,1.4797973438838248
-0.9885,1.4761947388860843,1.48013001509284
-0.98825,1.4761947388860843,1.48013001509284
-0.988,1.4761947388860843,1.48013001509284
-0.98775,1.4765334166081852,1.48013001509284
-0.9875,1.4765334166081852,1.48013001509284
-0.98725,1.4765334166081852,1.4804626863018553
-0.987,1.4765334166081852,1.4807953575108705
-0.98675,1.476872094330286,1.4807953575108705
-0.9865,1.4772107720523868,1.4811280287198858
-0.98625,1.4772107720523868,1.4811280287198858
-0.986,1.4775494497744877,1.4817933711379163
-0.98575,1.4778881274965885,1.4817933711379163
-0.9855,1.4782268052186893,1.4817933711379163
-0.98525,1.4785654829407902,1.4821260423469316
-0.985,1.4785654829407902,1.4821260423469316
-0.98475,1.4789041606628908,1.4824587135559468
-0.9845,1.4792428383849916,1.482791384764962
